Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Short-Term Neuronal Synaptic Plasticity (GO:0048172)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	SYAP1
Cell Differentiation in Hindbrain (GO:0021533)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	ATP7A
Cellular Component Maintenance (GO:0043954)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	IGF1R
Renal Filtration (GO:0097205)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	MYO1E
Response to Misfolded Protein (GO:0051788)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	STUB1
Signal Peptide Processing (GO:0006465)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	HM13
Erythrocyte Development (GO:0048821)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	HEATR3
Wound Healing, Spreading of Epidermal Cells (GO:0035313)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	ITGB1
Glycerolipid Metabolic Process (GO:0046486)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	PGP
Intracellular Copper Ion Homeostasis (GO:0006878)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	ATP7A
Mitochondrial Transcription (GO:0006390)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	MRPL12
Morphogenesis of a Polarized Epithelium (GO:0001738)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	VANGL2
Peptidyl-Tyrosine Autophosphorylation (GO:0038083)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	IGF1R
Positive Regulation of Dendrite Development (GO:1900006)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	VLDLR
Purine Ribonucleoside Monophosphate Metabolic Process (GO:0009167)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	PFAS
Regulation of DNA-templated DNA Replication Initiation (GO:0030174)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	MCM4
Regulation of PERK-mediated Unfolded Protein Response (GO:1903897)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	PTPN1
Regulation of T Cell Mediated Immune Response to Tumor Cell (GO:0002840)	1/12	0.1577416772987269	0.4392103160065715	0	0	6.329906842274333	11.690050040631785	KLHL22
RNA Methylation (GO:0001510)	2/50	0.15841931421733033	0.4392103160065715	0	0	2.9060283687943262	5.354385963176766	WDR6;THADA
Triglyceride Metabolic Process (GO:0006641)	2/50	0.15841931421733033	0.4392103160065715	0	0	2.9060283687943262	5.354385963176766	LPGAT1;PNPLA2
Myelination (GO:0042552)	2/50	0.15841931421733033	0.4392103160065715	0	0	2.9060283687943262	5.354385963176766	EIF2B4;GPC1
Negative Regulation of ERK1 and ERK2 Cascade (GO:0070373)	2/50	0.15841931421733033	0.4392103160065715	0	0	2.9060283687943262	5.354385963176766	PTPN1;SYNJ2BP
Negative Regulation of Protein Binding (GO:0032091)	2/50	0.15841931421733033	0.4392103160065715	0	0	2.9060283687943262	5.354385963176766	SYMPK;PTPRF
Regulation of Translation (GO:0006417)	5/201	0.15861155093758803	0.4392103160065715	0	0	1.784799941481969	3.286347030945358	EIF2B4;FMR1;BZW2;BZW1;MTOR
Positive Regulation of Apoptotic Process (GO:0043065)	7/313	0.15894878126246964	0.4393637411138123	0	0	1.6029588730799178	2.948119094776442	ITGB1;JUN;TSC22D1;SAP18;ATM;ARHGEF7;SLC27A4
Protein Localization (GO:0008104)	8/371	0.15951806392368703	0.4396606670880113	0	0	1.5453347706312133	2.836613583870513	RAB5B;VANGL2;EXOC8;LRBA;NBEAL1;RAB6A;RAB5A;SEPTIN11
Regulation of Organelle Organization (GO:0033043)	3/97	0.159620229359727	0.4396606670880113	0	0	2.228590898765806	4.089370367748881	SCARB2;SEC16A;TOM1
Positive Regulation of Protein Metabolic Process (GO:0051247)	5/202	0.16088996200445493	0.4423764563755648	0	0	1.775649073012754	3.2441723177839754	CYFIP2;FMR1;GPC3;STUB1;MTOR
Blood Vessel Morphogenesis (GO:0048514)	2/51	0.16342484294387438	0.4423776315138826	0	0	2.846576928643798	5.156295342418685	CUL7;AGGF1
Carboxylic Acid Transmembrane Transport (GO:1905039)	2/51	0.16342484294387438	0.4423776315138826	0	0	2.846576928643798	5.156295342418685	SLC5A6;SLC16A1
Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	2/51	0.16342484294387438	0.4423776315138826	0	0	2.846576928643798	5.156295342418685	RPL11;MTOR
Response to Glucose (GO:0009749)	2/51	0.16342484294387438	0.4423776315138826	0	0	2.846576928643798	5.156295342418685	EIF2B4;IGF1R
Fatty Acid Oxidation (GO:0019395)	2/51	0.16342484294387438	0.4423776315138826	0	0	2.846576928643798	5.156295342418685	ABCD3;ECHS1
Protein Modification by Small Protein Conjugation (GO:0032446)	7/316	0.16436635822975867	0.4423776315138826	0	0	1.5871508184080474	2.8658507010229224	CUL9;CUL7;OS9;KIAA1586;FBXO2;STUB1;FBXO11
Cellular Response to Growth Factor Stimulus (GO:0071363)	4/150	0.16522397162281272	0.4423776315138826	0	0	1.9148727984344422	3.4476390906634857	SLC4A7;URI1;SYAP1;ZPR1
Protein Localization to Organelle (GO:0033365)	4/151	0.16796463950037824	0.4423776315138826	0	0	1.9017492711370263	3.392724124563281	RPL11;AUP1;RAB6A;TOR1B
Positive Regulation of Proteolysis (GO:0045862)	2/52	0.16845830879434529	0.4423776315138826	0	0	2.789503546099291	4.968292671494617	CYFIP2;STUB1
ERBB2 Signaling Pathway (GO:0038128)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	STUB1
Regulation of Fatty Acid Beta-Oxidation (GO:0031998)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	ABCD1
Adipose Tissue Development (GO:0060612)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	SPTLC2
Regulation of Neuron Projection Arborization (GO:0150011)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	MOV10
Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	STUB1
Regulation of Transcription of Nucleolar Large rRNA by RNA Polymerase I (GO:1901836)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	MTOR
Regulation of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	DOCK4
Removal of Superoxide Radicals (GO:0019430)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	ATP7A
Endonucleolytic Clvg of Tricistronic rRNA Trnscpt (GO:0000479)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	NOP9
Intrinsic Apoptotic Signaling Pathway in Response to Oxidative Stress (GO:0008631)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	UACA
Modified Amino Acid Biosynthetic Process (GO:0042398)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	PLOD2
Negative Regulation by Host of Viral Transcription (GO:0043922)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	JUN
Negative Regulation of DNA Replication (GO:0008156)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	PDS5A
Negative Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	GPC1
Nuclear Body Organization (GO:0030575)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	ZPR1
Positive Regulation of Fatty Acid Biosynthetic Process (GO:0045723)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	LPGAT1
Positive Regulation of Protein Export From Nucleus (GO:0046827)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	XPO4
Positive Regulation of Protein Tyrosine Kinase Activity (GO:0061098)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	PTPN1
Programmed Necrotic Cell Death (GO:0097300)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	CYLD
Protein Deacetylation (GO:0006476)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	SIRT5
Protein Localization to Phagophore Assembly Site (GO:0034497)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	LRBA
Regulation of Carbohydrate Catabolic Process (GO:0043470)	1/13	0.1697089085608547	0.4423776315138826	0	0	5.8021201413427566	10.291049983041855	SCARB2
Cellular Response to Chemical Stress (GO:0062197)	3/100	0.16997062301271051	0.4423776315138826	0	0	2.1593352166415967	3.826621989063068	HM13;ATM;MTOR
Recombinational Repair (GO:0000725)	3/101	0.17346319800116405	0.44773565751660405	0	0	2.137192243445421	3.7439116098125536	MMS22L;WRN;ATM
B Cell Differentiation (GO:0030183)	2/53	0.17351791806618957	0.44773565751660405	0	0	2.7346683354192742	4.789701611432364	ITGB1;CEBPG
Regulation of Proteolysis (GO:0030162)	2/53	0.17351791806618957	0.44773565751660405	0	0	2.7346683354192742	4.789701611432364	CYFIP2;STUB1
Unsaturated Fatty Acid Metabolic Process (GO:0033559)	2/53	0.17351791806618957	0.44773565751660405	0	0	2.7346683354192742	4.789701611432364	GPX4;EPHX1
Microtubule Bundle Formation (GO:0001578)	2/53	0.17351791806618957	0.44773565751660405	0	0	2.7346683354192742	4.789701611432364	MTCL1;CDK5RAP2
Protein-Containing Complex Assembly (GO:0065003)	7/323	0.17732242876051138	0.44773565751660405	0	0	1.5514326189279348	2.6836457603864683	SRP19;GPX4;ZW10;TCP1;TBCE;FANCA;KNTC1
mRNA Destabilization (GO:0061157)	2/54	0.17860192200640423	0.44773565751660405	0	0	2.6819421713038736	4.6199024517703675	MOV10;PUM2
Positive Regulation of DNA-templated Transcription, Elongation (GO:0032786)	2/54	0.17860192200640423	0.44773565751660405	0	0	2.6819421713038736	4.6199024517703675	MED23;MED24
Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261)	2/54	0.17860192200640423	0.44773565751660405	0	0	2.6819421713038736	4.6199024517703675	MED23;MED24
Regulation of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	ITGB1
Regulation of Voltage-Gated Calcium Channel Activity (GO:1901385)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	FMR1
Cellular Response to Superoxide (GO:0071451)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	ATP7A
Response to Chemokine (GO:1990868)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	SLC12A2
Cotranslational Protein Targeting to Membrane (GO:0006613)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	SRP19
Sphingoid Biosynthetic Process (GO:0046520)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	SPTLC2
Sphingosine Biosynthetic Process (GO:0046512)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	SPTLC2
Synaptonemal Complex Assembly (GO:0007130)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	P3H4
Synaptonemal Complex Organization (GO:0070193)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	P3H4
Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	MYO1E
Inner Dynein Arm Assembly (GO:0036159)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	DNAAF5
Intracellular Potassium Ion Homeostasis (GO:0030007)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	SLC12A2
Lipoprotein Transport (GO:0042953)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	VMP1
Medium-Chain Fatty Acid Metabolic Process (GO:0051791)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	ACAD9
Negative Regulation of Fatty Acid Biosynthetic Process (GO:0045717)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	DCAF5
Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	STUB1
Neuron Cell-Cell Adhesion (GO:0007158)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	NRXN3
Nucleotide-Sugar Metabolic Process (GO:0009225)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	GMPPB
Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	LPCAT4
Positive Regulation of Response to Cytokine Stimulus (GO:0060760)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	AGPAT2
Protein Homotrimerization (GO:0070207)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	SLC1A5
Regulation of Actin Filament Organization (GO:0110053)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	HAX1
Regulation of Aerobic Respiration (GO:1903715)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	ATP7A
Regulation of Cell Projection Organization (GO:0031344)	1/14	0.18150669374630773	0.44773565751660405	0	0	5.355531394400653	9.139014808573133	MOV10
Icosanoid Metabolic Process (GO:0006690)	2/55	0.1837086159177075	0.45102634994599367	0	0	2.631205673758865	4.4583264334283035	GPX4;EPHX1
Metaphase Chromosome Alignment (GO:0051310)	2/55	0.1837086159177075	0.45102634994599367	0	0	2.631205673758865	4.4583264334283035	ZW10;EML3
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	2/55	0.1837086159177075	0.45102634994599367	0	0	2.631205673758865	4.4583264334283035	FMR1;SAP18
Protein Maturation (GO:0051604)	4/158	0.1875847964005885	0.4548357152348449	0	0	1.814656771799629	3.0368721825981377	NCSTN;PIGT;PITRM1;PIGK
Mitotic Metaphase Chromosome Alignment (GO:0007080)	2/56	0.18883633829978963	0.4548357152348449	0	0	2.582348305752561	4.304450732025644	ZW10;EML3
Receptor Internalization (GO:0031623)	2/56	0.18883633829978963	0.4548357152348449	0	0	2.582348305752561	4.304450732025644	ITGB1;RAB5A
Regulation of Macroautophagy (GO:0016241)	3/106	0.19121803216844568	0.4548357152348449	0	0	2.032926787133331	3.3631540776558513	ATP6V1A;EXOC8;MTOR
Regulation of Fatty Acid Oxidation (GO:0046320)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	ABCD1
Amyloid Precursor Protein Catabolic Process (GO:0042987)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	NCSTN
Amyloid-Beta Metabolic Process (GO:0050435)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	NCSTN
Regulation of Oxidative Phosphorylation (GO:0002082)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	ATP7A
Autophagy of Peroxisome (GO:0030242)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	ATM
Regulation of Vesicle Size (GO:0097494)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	RAB5A
Cellular Response to Misfolded Protein (GO:0071218)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	STUB1
Central Nervous System Neuron Development (GO:0021954)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	ATP7A
Copper Ion Homeostasis (GO:0055070)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	ATP7A
Dendritic Spine Morphogenesis (GO:0060997)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	ARHGEF7
Keratan Sulfate Proteoglycan Biosynthetic Process (GO:0018146)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	B4GAT1
Lipoprotein Localization (GO:0044872)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	VMP1
- Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902236)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	PTPN1
Negative Regulation of Gluconeogenesis (GO:0045721)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	PGP
Negative Regulation of mRNA Splicing, via Spliceosome (GO:0048025)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	SAP18
Nitric Oxide Biosynthetic Process (GO:0006809)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	MTARC1
Pexophagy (GO:0000425)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	ATM
Positive Regulation of Autophagy of Mitochondrion (GO:1903599)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	STUB1
Positive Regulation of Mitochondrial Translation (GO:0070131)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	FASTKD3
Protein Trimerization (GO:0070206)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	SLC1A5
Regulation of IRE1-mediated Unfolded Protein Response (GO:1903894)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	PTPN1
Regulation of Carbohydrate Metabolic Process (GO:0006109)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	SCARB2
Regulation of Cellular Response to Heat (GO:1900034)	1/15	0.19313742365969683	0.4548357152348449	0	0	4.972741039878849	8.176943157715913	MTOR
Positive Regulation of Protein Localization to Cell Periphery (GO:1904377)	2/57	0.19398346996319613	0.45613910961179904	0	0	2.5352675693101223	4.157794015298873	ITGB1;EPB41L2
Axon Development (GO:0061564)	3/107	0.19482333652865458	0.4567153180841714	0	0	2.0132767588283604	3.2930404863418006	APLP2;ARHGEF7;ZPR1
Protein Catabolic Process (GO:0030163)	3/107	0.19482333652865458	0.4567153180841714	0	0	2.0132767588283604	3.2930404863418006	FBXO2;FBXO6;STT3B
Positive Regulation of Translation (GO:0045727)	3/108	0.1984454163607789	0.4567153180841714	0	0	1.9940010167768174	3.224780591628458	FMR1;FASTKD3;MTOR
+ Reg of Phosphatidylinositol 3-Kinase/Prot Kinase B Signal Transduction (GO:0051897)	4/162	0.19911384645065522	0.4567153180841714	0	0	1.768354430379747	2.8539092399967596	ITGB1;HAX1;MTOR;IGF1R
