Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Cell-Cell Adhesion (GO:0022407)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	MINK1
Regulation of Cell-Substrate Adhesion (GO:0010810)	1/46	0.345127828361804	0.45578540561682185	0	0	2.414163614163614	2.5682848177524966	MINK1
Protein Polyubiquitination (GO:0000209)	3/228	0.34686325186960715	0.4575642897003328	0	0	1.4512592592592592	1.5366290968930487	FBXO38;TRIM27;RBCK1
Regulation of mRNA Catabolic Process (GO:0061013)	1/47	0.3511337121816168	0.4595950143888274	0	0	2.3615623506927856	2.471583246515556	ZC3HAV1
Cardiac Conduction (GO:0061337)	1/47	0.3511337121816168	0.4595950143888274	0	0	2.3615623506927856	2.471583246515556	DSG2
Regulation of Trans-Synaptic Signaling (GO:0099177)	1/47	0.3511337121816168	0.4595950143888274	0	0	2.3615623506927856	2.471583246515556	IQSEC2
Cellular Response to Type II Interferon (GO:0071346)	1/47	0.3511337121816168	0.4595950143888274	0	0	2.3615623506927856	2.471583246515556	LONP1
Positive Regulation of T Cell Mediated Immunity (GO:0002711)	1/47	0.3511337121816168	0.4595950143888274	0	0	2.3615623506927856	2.471583246515556	FBXO38
Positive Regulation of mRNA Catabolic Process (GO:0061014)	1/47	0.3511337121816168	0.4595950143888274	0	0	2.3615623506927856	2.471583246515556	ZC3HAV1
Positive Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062208)	1/47	0.3511337121816168	0.4595950143888274	0	0	2.3615623506927856	2.471583246515556	ZC3HAV1
Regulation of Autophagy (GO:0010506)	3/230	0.3518579996029991	0.46003187961413206	0	0	1.4383259911894273	1.502371188395295	ATP6V1A;TRIM27;PIK3C2A
Regulation of Exocytosis (GO:0017157)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	CLASP2
Negative Regulation of Tumor Necrosis Factor Production (GO:0032720)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	TRIM27
Negative Regulation of Viral Genome Replication (GO:0045071)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	ZC3HAV1
Replication Fork Processing (GO:0031297)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	DDX11
Endoplasmic Reticulum Unfolded Protein Response (GO:0030968)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	MANF
Positive Regulation of Kinase Activity (GO:0033674)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	RAPGEF2
Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	FBXO38
Positive Regulation of Osteoblast Differentiation (GO:0045669)	1/48	0.35708481367013833	0.46275677723148845	0	0	2.3111994388590134	2.3800314698703753	FBN2
Regulation of Insulin Receptor Signaling Pathway (GO:0046626)	1/49	0.3629816298960361	0.4673140546639678	0	0	2.2629349816849818	2.293265217697472	SORL1
RNA 3'-End Processing (GO:0031123)	1/49	0.3629816298960361	0.4673140546639678	0	0	2.2629349816849818	2.293265217697472	REXO5
Cellular Component Disassembly (GO:0022411)	1/49	0.3629816298960361	0.4673140546639678	0	0	2.2629349816849818	2.293265217697472	LAMC1
Regulation of Wound Healing (GO:0061041)	1/49	0.3629816298960361	0.4673140546639678	0	0	2.2629349816849818	2.293265217697472	SRSF6
Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)	1/49	0.3629816298960361	0.4673140546639678	0	0	2.2629349816849818	2.293265217697472	PIK3C2A
Negative Regulation of TORC1 Signaling (GO:1904262)	1/49	0.3629816298960361	0.4673140546639678	0	0	2.2629349816849818	2.293265217697472	YWHAZ
Negative Regulation of Phosphorylation (GO:0042326)	1/50	0.3688246532278824	0.4717431503826769	0	0	2.216640502354788	2.2109524751177334	FBLN1
Negative Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	1/50	0.3688246532278824	0.4717431503826769	0	0	2.216640502354788	2.2109524751177334	TRIM27
Cognition (GO:0050890)	1/50	0.3688246532278824	0.4717431503826769	0	0	2.216640502354788	2.2109524751177334	DOP1B
Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536)	1/50	0.3688246532278824	0.4717431503826769	0	0	2.216640502354788	2.2109524751177334	PIK3C2A
Positive Regulation of Developmental Growth (GO:0048639)	1/50	0.3688246532278824	0.4717431503826769	0	0	2.216640502354788	2.2109524751177334	FYCO1
Positive Regulation of Lymphocyte Activation (GO:0051251)	1/50	0.3688246532278824	0.4717431503826769	0	0	2.216640502354788	2.2109524751177334	FBXO38
Regulation of Interferon-Beta Production (GO:0032648)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	ZC3HAV1
Blood Vessel Morphogenesis (GO:0048514)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	TBX1
Cardiac Muscle Tissue Development (GO:0048738)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	NRG1
Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	RAD23A
Positive Regulation of Actin Filament Bundle Assembly (GO:0032233)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	PKN1
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	SGF29
Positive Regulation of Nervous System Development (GO:0051962)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	SERPINF1
Proton Transmembrane Transport (GO:1902600)	1/51	0.37461437181963614	0.47502231432027053	0	0	2.172197802197802	2.132790058875667	ATP6V1A
Supramolecular Fiber Organization (GO:0097435)	4/339	0.37584981434906317	0.47607643150881335	0	0	1.2995580755440674	1.2717028868104279	FYCO1;KRT79;LTBP4;PLOD2
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161)	4/340	0.37792357209905825	0.47818900959472677	0	0	1.2956238361266295	1.2607239977920486	FBXO38;RAD23A;RBCK1;ARRB2
Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	1/52	0.380351269231582	0.47920191995166167	0	0	2.1294979530273648	2.058500620182262	FBLN1
Determination of Left/Right Symmetry (GO:0007368)	1/52	0.380351269231582	0.47920191995166167	0	0	2.1294979530273648	2.058500620182262	TBX1
Endosome Organization (GO:0007032)	1/52	0.380351269231582	0.47920191995166167	0	0	2.1294979530273648	2.058500620182262	ATP6V1A
Positive Regulation of Proteolysis (GO:0045862)	1/52	0.380351269231582	0.47920191995166167	0	0	2.1294979530273648	2.058500620182262	CTSC
Negative Regulation of Immune System Process (GO:0002683)	1/53	0.3860358247792144	0.483711062594626	0	0	2.088440405748098	1.98783000538624	TSC22D3
Regulation of Focal Adhesion Assembly (GO:0051893)	1/53	0.3860358247792144	0.483711062594626	0	0	2.088440405748098	1.98783000538624	CLASP2
Negative Regulation of Protein Catabolic Process (GO:0042177)	1/53	0.3860358247792144	0.483711062594626	0	0	2.088440405748098	1.98783000538624	GABARAPL2
Nucleotide-Excision Repair (GO:0006289)	1/53	0.3860358247792144	0.483711062594626	0	0	2.088440405748098	1.98783000538624	RAD23A
Cytoplasmic Microtubule Organization (GO:0031122)	1/53	0.3860358247792144	0.483711062594626	0	0	2.088440405748098	1.98783000538624	EZR
Negative Regulation of Protein Metabolic Process (GO:0051248)	2/146	0.3868046018371288	0.483711062594626	0	0	1.5095917740945366	1.433864036087421	PFDN5;SORL1
Regulation of Cell Cycle Process (GO:0010564)	2/146	0.3868046018371288	0.483711062594626	0	0	1.5095917740945366	1.433864036087421	CDCA2;AURKA
Regulation of Signal Transduction by P53 Class Mediator (GO:1901796)	1/54	0.39166851339632597	0.4887558355729576	0	0	2.0489321998755963	1.9205449322030186	AURKA
Gonad Development (GO:0008406)	1/54	0.39166851339632597	0.4887558355729576	0	0	2.0489321998755963	1.9205449322030186	SALL1
Regulation of Cold-Induced Thermogenesis (GO:0120161)	2/148	0.39327192316147386	0.4902373814647791	0	0	1.4887610686445167	1.3893922073728167	TLE3;ZNF423
Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015)	1/55	0.39724980575636915	0.4925897591378977	0	0	2.010887260887261	1.8564309350429966	CHID1
DNA-templated DNA Replication (GO:0006261)	1/55	0.39724980575636915	0.4925897591378977	0	0	2.010887260887261	1.8564309350429966	RRM2B
Endoplasmic Reticulum Organization (GO:0007029)	1/55	0.39724980575636915	0.4925897591378977	0	0	2.010887260887261	1.8564309350429966	DOP1B
Metaphase Chromosome Alignment (GO:0051310)	1/55	0.39724980575636915	0.4925897591378977	0	0	2.010887260887261	1.8564309350429966	EML3
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	1/55	0.39724980575636915	0.4925897591378977	0	0	2.010887260887261	1.8564309350429966	SRSF6
Positive Regulation of Cell Motility (GO:2000147)	3/249	0.39899920781428794	0.49423876635671	0	0	1.325948509485095	1.2182759845430156	FYCO1;RDX;PKN1
Cellular Response to Growth Factor Stimulus (GO:0071363)	2/150	0.39970854072062645	0.49424483148253245	0	0	1.4684933552336867	1.346637256278847	TBX1;RAPGEF2
Regulation of Protein Localization to Nucleus (GO:1900180)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	YWHAZ
Regulation of Stem Cell Population Maintenance (GO:2000036)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	DSG2
Cellular Response to Alcohol (GO:0097306)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	CREB1
Cellular Response to Fibroblast Growth Factor Stimulus (GO:0044344)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	TBX1
Positive Regulation of DNA Recombination (GO:0045911)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	ACTR2
Response to Peptide Hormone (GO:0043434)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	CREB1
Receptor Internalization (GO:0031623)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	ARRB2
Mitotic Metaphase Chromosome Alignment (GO:0007080)	1/56	0.4027801682709942	0.49424483148253245	0	0	1.9742257742257743	1.7952905458873147	EML3
Heart Morphogenesis (GO:0003007)	1/57	0.4082600631903716	0.5004478193946491	0	0	1.9388736263736264	1.7369416790180385	TBX1
Regulation of Multicellular Organismal Development (GO:2000026)	1/58	0.41368994847383433	0.5034367348162985	0	0	1.9047619047619047	1.6812161951712776	SGF29
Regulation of Myoblast Differentiation (GO:0045661)	1/58	0.41368994847383433	0.5034367348162985	0	0	1.9047619047619047	1.6812161951712776	SCAF1
Sprouting Angiogenesis (GO:0002040)	1/58	0.41368994847383433	0.5034367348162985	0	0	1.9047619047619047	1.6812161951712776	OTULIN
Intracellular Iron Ion Homeostasis (GO:0006879)	1/58	0.41368994847383433	0.5034367348162985	0	0	1.9047619047619047	1.6812161951712776	ATP6V1A
Positive Regulation of Type II Interferon Production (GO:0032729)	1/58	0.41368994847383433	0.5034367348162985	0	0	1.9047619047619047	1.6812161951712776	TRIM27
Protein K63-linked Ubiquitination (GO:0070534)	1/58	0.41368994847383433	0.5034367348162985	0	0	1.9047619047619047	1.6812161951712776	TRIM27
Muscle Organ Development (GO:0007517)	1/58	0.41368994847383433	0.5034367348162985	0	0	1.9047619047619047	1.6812161951712776	TBX1
Positive Regulation of Signal Transduction (GO:0009967)	3/256	0.4161532015064201	0.5059117351646676	0	0	1.2888010540184454	1.129894221510954	SALL1;LAMC1;SORL1
Negative Regulation of Protein-Containing Complex Assembly (GO:0031333)	1/59	0.4190702780595703	0.5068426976942236	0	0	1.8718264494126564	1.627958619715835	SORL1
Renal System Development (GO:0072001)	1/59	0.4190702780595703	0.5068426976942236	0	0	1.8718264494126564	1.627958619715835	SALL1
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156)	1/59	0.4190702780595703	0.5068426976942236	0	0	1.8718264494126564	1.627958619715835	DSG2
Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)	1/59	0.4190702780595703	0.5068426976942236	0	0	1.8718264494126564	1.627958619715835	CLASP2
Regulation of Bone Mineralization (GO:0030500)	1/59	0.4190702780595703	0.5068426976942236	0	0	1.8718264494126564	1.627958619715835	FBN2
Regulation of RNA Biosynthetic Process (GO:2001141)	5/465	0.4215851841195683	0.5091089298212436	0	0	1.1820346849047387	1.020962866156913	KDM5C;ZBTB38;SGF29;ZNF423;PFDN5
Neuron Projection Morphogenesis (GO:0048812)	2/157	0.4219804881588307	0.5091089298212436	0	0	1.4016752806986277	1.2093601094727995	MINK1;PKN1
Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	1/60	0.4244015017694916	0.5091089298212436	0	0	1.8400074501769417	1.5770249993297933	HYOU1
Negative Regulation of Protein Kinase Activity (GO:0006469)	1/60	0.4244015017694916	0.5091089298212436	0	0	1.8400074501769417	1.5770249993297933	TRIM27
Neuron Migration (GO:0001764)	1/60	0.4244015017694916	0.5091089298212436	0	0	1.8400074501769417	1.5770249993297933	RAPGEF2
Response to Type II Interferon (GO:0034341)	1/60	0.4244015017694916	0.5091089298212436	0	0	1.8400074501769417	1.5770249993297933	LONP1
Protein Secretion (GO:0009306)	1/60	0.4244015017694916	0.5091089298212436	0	0	1.8400074501769417	1.5770249993297933	AP1B1
Protein Targeting to Mitochondrion (GO:0006626)	1/60	0.4244015017694916	0.5091089298212436	0	0	1.8400074501769417	1.5770249993297933	TIMM9
Epithelium Development (GO:0060429)	2/159	0.42826688459505063	0.5132231841840993	0	0	1.3836787838265827	1.1733716682708515	TBX1;SALL1
Negative Regulation of Canonical NF-kappaB Signal Transduction (GO:0043124)	1/61	0.4296840653893359	0.5143982002323554	0	0	1.8092490842490843	1.528281877967185	ARRB2
Organic Cation Transport (GO:0015695)	1/62	0.4349184105268127	0.5196084052744273	0	0	1.779499189335255	1.481605379566424	REPS1
Mitotic Cytokinesis (GO:0000281)	1/62	0.4349184105268127	0.5196084052744273	0	0	1.779499189335255	1.481605379566424	TTC19
Macroautophagy (GO:0016236)	2/162	0.43762911883398425	0.5223172259234382	0	0	1.3575276243093923	1.1218384131829235	GABARAPL2;GABARAP
Negative Regulation of Apoptotic Process (GO:0043066)	5/475	0.43957107723508443	0.5236804652074205	0	0	1.15628735357399	0.9504171568474642	TBX1;CREB1;LONP1;DSG2;YWHAZ
Spliceosomal Complex Assembly (GO:0000245)	1/63	0.4401049750045385	0.5236804652074205	0	0	1.7507089684509038	1.4368803818818843	SRSF6
Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/63	0.4401049750045385	0.5236804652074205	0	0	1.7507089684509038	1.4368803818818843	NRG1
Protein Localization (GO:0008104)	4/371	0.4416592982272412	0.5249996501631585	0	0	1.1842966526113894	0.9678267803642923	AKAP10;USP4;AP2A1;YWHAZ
Proteasomal Protein Catabolic Process (GO:0010498)	4/372	0.44368885118169943	0.526880510778268	0	0	1.1810177313577848	0.9597325032653654	FOXRED2;RAD23A;RBCK1;ARRB2
Epigenetic Regulation of Gene Expression (GO:0040029)	1/64	0.4452441925588616	0.5276636406784094	0	0	1.722832722832723	1.3939997758230855	TRIM27
Positive Regulation of Neurogenesis (GO:0050769)	1/64	0.4452441925588616	0.5276636406784094	0	0	1.722832722832723	1.3939997758230855	SERPINF1
Anterior/Posterior Pattern Specification (GO:0009952)	1/65	0.45033649309690604	0.5315595078839231	0	0	1.69582760989011	1.3528637956422287	TBX1
Protein Autoubiquitination (GO:0051865)	1/65	0.45033649309690604	0.5315595078839231	0	0	1.69582760989011	1.3528637956422287	SH3RF3
Negative Regulation of Autophagy (GO:0010507)	1/65	0.45033649309690604	0.5315595078839231	0	0	1.69582760989011	1.3528637956422287	TRIM27
Regulation of Cell-Matrix Adhesion (GO:0001952)	1/65	0.45033649309690604	0.5315595078839231	0	0	1.69582760989011	1.3528637956422287	MINK1
Cell-Cell Junction Organization (GO:0045216)	1/66	0.4553823025084433	0.5359044479070392	0	0	1.6696534234995772	1.3133794158651009	DSG2
Positive Regulation of MAP Kinase Activity (GO:0043406)	1/66	0.4553823025084433	0.5359044479070392	0	0	1.6696534234995772	1.3133794158651009	PKN1
Negative Regulation of Binding (GO:0051100)	1/66	0.4553823025084433	0.5359044479070392	0	0	1.6696534234995772	1.3133794158651009	DDX11
Regulation of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/67	0.4603820430618427	0.5401693692498514	0	0	1.6442723942723942	1.2754598037950773	LONP1
Chordate Embryonic Development (GO:0043009)	1/67	0.4603820430618427	0.5401693692498514	0	0	1.6442723942723942	1.2754598037950773	TBX1
Negative Regulation of Cell Adhesion (GO:0007162)	1/67	0.4603820430618427	0.5401693692498514	0	0	1.6442723942723942	1.2754598037950773	FBLN1
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/68	0.4653361329946268	0.544355476333337	0	0	1.6196490077087091	1.2390238265268263	GABARAP
Positive Regulation of Type I Interferon Production (GO:0032481)	1/68	0.4653361329946268	0.544355476333337	0	0	1.6196490077087091	1.2390238265268263	ZC3HAV1
Regulation of T Cell Activation (GO:0050863)	1/68	0.4653361329946268	0.544355476333337	0	0	1.6196490077087091	1.2390238265268263	FBXO38
Nitrogen Compound Transport (GO:0071705)	2/172	0.4682228829364518	0.5471890437491471	0	0	1.2770230744231394	0.9690189656488084	ABCC4;REPS1
Cell Junction Organization (GO:0034330)	1/69	0.4702449868660257	0.5473800341187532	0	0	1.5957498383968973	1.2039956011043296	MYO9A
Regulation of Translational Initiation (GO:0006446)	1/69	0.4702449868660257	0.5473800341187532	0	0	1.5957498383968973	1.2039956011043296	EIF4A2
Phosphatidylinositol Metabolic Process (GO:0046488)	1/69	0.4702449868660257	0.5473800341187532	0	0	1.5957498383968973	1.2039956011043296	PIK3C2A
Skin Development (GO:0043588)	1/69	0.4702449868660257	0.5473800341187532	0	0	1.5957498383968973	1.2039956011043296	AHDC1
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091)	2/174	0.4742234256576367	0.550864586881696	0	0	1.2620454837466273	0.9415827375837099	TRIM27;RBCK1
Peptidyl-Serine Phosphorylation (GO:0018105)	1/70	0.4751090155108686	0.550864586881696	0	0	1.5725433986303552	1.1703040872831896	AURKA
Lysosomal Transport (GO:0007041)	1/70	0.4751090155108686	0.550864586881696	0	0	1.5725433986303552	1.1703040872831896	SORL1
Negative Regulation of TOR Signaling (GO:0032007)	1/70	0.4751090155108686	0.550864586881696	0	0	1.5725433986303552	1.1703040872831896	YWHAZ
Positive Regulation of Protein Polymerization (GO:0032273)	1/71	0.47992862600645747	0.5559055274686401	0	0	1.55	1.1378827170324202	PKN1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	1/72	0.4847042217178477	0.5592375839212778	0	0	1.5280916266831759	1.1066690567952437	NRG1
Intermediate Filament Organization (GO:0045109)	1/72	0.4847042217178477	0.5592375839212778	0	0	1.5280916266831759	1.1066690567952437	KRT79
Kidney Development (GO:0001822)	1/72	0.4847042217178477	0.5592375839212778	0	0	1.5280916266831759	1.1066690567952437	SALL1
Monocarboxylic Acid Transport (GO:0015718)	1/72	0.4847042217178477	0.5592375839212778	0	0	1.5280916266831759	1.1066690567952437	ABCC4
Positive Regulation of Cell-Substrate Adhesion (GO:0010811)	1/73	0.48943620250072084	0.5630428188924308	0	0	1.5067918192918193	1.0766044989585408	FBLN1
Establishment of Protein Localization to Membrane (GO:0090150)	1/73	0.48943620250072084	0.5630428188924308	0	0	1.5067918192918193	1.0766044989585408	RDX
Negative Regulation of Cellular Response to Growth Factor Stimulus (GO:0090288)	1/73	0.48943620250072084	0.5630428188924308	0	0	1.5067918192918193	1.0766044989585408	SORL1
Protein Metabolic Process (GO:0019538)	6/614	0.49330253591439166	0.5667762494210385	0	0	1.0709745762711864	0.7567855815378778	DPP9;RAB12;LONP1;PLOD2;IDE;CTSC
Sensory Organ Development (GO:0007423)	1/74	0.49412496447827386	0.5667762494210385	0	0	1.486075568267349	1.0476339813924191	PBX2
Myeloid Leukocyte Differentiation (GO:0002573)	1/74	0.49412496447827386	0.5667762494210385	0	0	1.486075568267349	1.0476339813924191	FARP2
Extracellular Matrix Organization (GO:0030198)	2/182	0.4978130869426824	0.5687823044236038	0	0	1.205463474524248	0.8408476604638211	PLOD2;LAMC1
Regulation of Fat Cell Differentiation (GO:0045598)	1/75	0.49877090022884774	0.5687823044236038	0	0	1.4659192159192158	1.0197057297484733	CREB1
Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	0.49877090022884774	0.5687823044236038	0	0	1.4659192159192158	1.0197057297484733	RDX
Peptidyl-Serine Modification (GO:0018209)	1/75	0.49877090022884774	0.5687823044236038	0	0	1.4659192159192158	1.0197057297484733	AURKA
Positive Regulation of Secretion by Cell (GO:1903532)	1/75	0.49877090022884774	0.5687823044236038	0	0	1.4659192159192158	1.0197057297484733	CLASP2
Import Into Nucleus (GO:0051170)	1/75	0.49877090022884774	0.5687823044236038	0	0	1.4659192159192158	1.0197057297484733	NUP88
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/76	0.5033743988036357	0.5729227456914809	0	0	1.4463003663003664	0.9927710220421859	ARRB2
Regulation of Rho Protein Signal Transduction (GO:0035023)	1/76	0.5033743988036357	0.5729227456914809	0	0	1.4463003663003664	0.9927710220421859	REPS1
Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901222)	1/77	0.5079358457218679	0.5769994467313021	0	0	1.4271978021978022	0.9667839729306457	EZR
Cellular Response to Hypoxia (GO:0071456)	1/77	0.5079358457218679	0.5769994467313021	0	0	1.4271978021978022	0.9667839729306457	HYOU1
Cell Chemotaxis (GO:0060326)	1/78	0.5124556229874825	0.5804545421915908	0	0	1.4085914085914086	0.9417013356903275	ARRB2
Cellular Response to Decreased Oxygen Levels (GO:0036294)	1/78	0.5124556229874825	0.5804545421915908	0	0	1.4085914085914086	0.9417013356903275	HYOU1
Positive Regulation of Macroautophagy (GO:0016239)	1/78	0.5124556229874825	0.5804545421915908	0	0	1.4085914085914086	0.9417013356903275	FYCO1
Positive Regulation of Growth (GO:0045927)	1/79	0.5169341092070961	0.5849648229067812	0	0	1.3904621020005636	0.9174823200237665	NRG1
Anterograde Trans-Synaptic Signaling (GO:0098916)	2/189	0.5178960307201856	0.5854909061308817	0	0	1.1599255473158625	0.7632087044913299	MINK1;GABARAP
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569)	1/80	0.5213716795807161	0.5882910330901183	0	0	1.3727917651968284	0.8940884248457778	ACTR2
Protein Import Into Nucleus (GO:0006606)	1/80	0.5213716795807161	0.5882910330901183	0	0	1.3727917651968284	0.8940884248457778	NUP88
Regulation of Cytokinesis (GO:0032465)	1/81	0.5257687058633581	0.592118102779193	0	0	1.3555631868131868	0.8714832844063427	AURKA
Protein Modification by Small Protein Removal (GO:0070646)	1/81	0.5257687058633581	0.592118102779193	0	0	1.3555631868131868	0.8714832844063427	USP4
Generation of Neurons (GO:0048699)	2/192	0.5263393759459768	0.5921946369287112	0	0	1.1414364640883978	0.732584278767052	RAPGEF2;ITM2C
Negative Regulation of Blood Vessel Morphogenesis (GO:2000181)	1/82	0.5301255564052776	0.5958854059593675	0	0	1.3387600054266722	0.8496325262690113	SERPINF1
Wnt Signaling Pathway (GO:0016055)	1/83	0.5344425964218553	0.6001652798712541	0	0	1.3223666577325115	0.82850363972322	NXN
Negative Regulation of Cellular Process (GO:0048523)	5/531	0.5371457262289921	0.6020990331559958	0	0	1.0301939590720726	0.640250968611361	TBX1;MECOM;DPP9;RAPGEF2;FBLN1
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/84	0.5387201875606278	0.6020990331559958	0	0	1.306368330464716	0.8080658559998958	TTC19
Vascular Transport (GO:0010232)	1/84	0.5387201875606278	0.6020990331559958	0	0	1.306368330464716	0.8080658559998958	ABCC4
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	1/84	0.5387201875606278	0.6020990331559958	0	0	1.306368330464716	0.8080658559998958	ZNF423
Macromolecule Modification (GO:0043412)	1/84	0.5387201875606278	0.6020990331559958	0	0	1.306368330464716	0.8080658559998958	PLOD2
Carbohydrate Metabolic Process (GO:0005975)	1/85	0.5429586884255604	0.6056868702323013	0	0	1.2907509157509158	0.78829003522606	GLB1
Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	1/85	0.5429586884255604	0.6056868702323013	0	0	1.2907509157509158	0.78829003522606	MINK1
Transport Across Blood-Brain Barrier (GO:0150104)	1/86	0.5471584542986907	0.6092180143325686	0	0	1.2755009696186166	0.7691485637565747	ABCC4
Integrin-Mediated Signaling Pathway (GO:0007229)	1/86	0.5471584542986907	0.6092180143325686	0	0	1.2755009696186166	0.7691485637565747	FBLN1
Regulation of Cell Differentiation (GO:0045595)	2/201	0.5510682186932654	0.6126931775553474	0	0	1.0893139731808212	0.6491185676911817	TBX1;CLASP2
Positive Regulation of Biosynthetic Process (GO:0009891)	1/87	0.5513198371890222	0.6126931775553474	0	0	1.260605673396371	0.7506152583196039	CREB1
T Cell Receptor Signaling Pathway (GO:0050852)	1/88	0.5554431860451613	0.6155334648741299	0	0	1.2460527977769358	0.7326652768065021	RBCK1
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	1/88	0.5554431860451613	0.6155334648741299	0	0	1.2460527977769358	0.7326652768065021	AURKA
Regulation of Type II Interferon Production (GO:0032649)	1/88	0.5554431860451613	0.6155334648741299	0	0	1.2460527977769358	0.7326652768065021	TRIM27
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	1/89	0.5595288465436701	0.6188966959891486	0	0	1.2318306693306693	0.7152750364639366	PAN3
Cellular Response to Hormone Stimulus (GO:0032870)	1/89	0.5595288465436701	0.6188966959891486	0	0	1.2318306693306693	0.7152750364639366	RDX
Establishment of Protein Localization to Organelle (GO:0072594)	1/90	0.5635771613444891	0.6216234981870863	0	0	1.2179281392764538	0.6984221369071714	NUP88
Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/90	0.5635771613444891	0.6216234981870863	0	0	1.2179281392764538	0.6984221369071714	ACTR2
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	1/90	0.5635771613444891	0.6216234981870863	0	0	1.2179281392764538	0.6984221369071714	TTC19
ERAD Pathway (GO:0036503)	1/91	0.5675884698604692	0.6242943207242135	0	0	1.2043345543345543	0.6820852896309534	FOXRED2
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/91	0.5675884698604692	0.6242943207242135	0	0	1.2043345543345543	0.6820852896309534	PIK3C2A
Protein K48-linked Ubiquitination (GO:0070936)	1/91	0.5675884698604692	0.6242943207242135	0	0	1.2043345543345543	0.6820852896309534	FBXO38
Organelle Organization (GO:0006996)	4/437	0.569290275181919	0.6254149778531329	0	0	1.0003741597533127	0.5635756136773592	DOP1B;LONP1;VPS13B;CLASP2
Modification-Dependent Protein Catabolic Process (GO:0019941)	2/208	0.5696691606421151	0.6254149778531329	0	0	1.051922973770316	0.5919165383096723	LONP1;FBXO10
